left_column,right_column,overlap_rows,pearson_r,spearman_rho,abs_pearson_r,exact_equal_on_overlap,max_abs_diff,mean_abs_diff
NDW_100,Word_Errors,360,-0.152886,-0.131327,0.152886,0,66.000000,45.402778
utterances/turns,DSS_tbl_IR,360,0.152809,0.074793,0.152809,0,43.900000,8.826164
DSS_tbl_PP,DSS_tbl_WHQ,360,0.151849,0.158269,0.151849,0,161.000000,71.905556
c-cop,DSS_tbl_MV,360,-0.151593,-0.237296,0.151593,0,212.000000,117.777778
retracing,utterances/turns,360,0.151469,0.187418,0.151469,0,60.233000,7.957675
u-aux,utterances/turns,360,0.151155,0.189163,0.151155,0,38.000000,7.007036
MLU_Morphemes,DSS_tbl_NG,360,0.151135,0.124851,0.151135,0,35.852000,7.834803
MLU_Utts,TD_Words_Time,352,0.150011,0.149838,0.150011,0,204.243000,87.273315
#turns,DSS_tbl_CNJ,360,-0.149545,-0.136017,0.149545,0,347.000000,106.416667
MLU_Utts,#turns,360,0.148670,0.135534,0.148670,0,196.000000,77.177778
det:art,DSS_tbl_PP,360,-0.148496,-0.221564,0.148496,0,139.000000,39.655556
TD_Utts_Time,IPSyn_Utts,352,-0.148432,-0.089564,0.148432,0,49.829000,49.650997
c-aux,DSS_tbl_CNJ,360,0.146855,0.091700,0.146855,0,328.000000,112.652778
in,*-PAST,360,0.146797,0.184902,0.146797,0,55.000000,9.058333
MLU50_Morphemes,TD_Words_Time,352,0.146690,0.153473,0.146690,0,9.389000,4.987065
Word_Errors,retracing,360,0.145962,0.159525,0.145962,0,49.000000,11.233333
repetition,u-cop,360,0.145739,0.183770,0.145739,0,200.000000,9.811111
Age(Month),on,360,0.145597,0.188561,0.145597,0,117.000000,81.138889
MLU50_Words,TD_Words_Time,352,0.145138,0.158226,0.145138,0,8.369000,4.372009
VOCD_D_optimum_average,TD_Words_Time,352,0.144617,0.179474,0.144617,0,68.426000,30.314452
Total_Utts,TD_Words_Time,352,0.144488,0.146042,0.144488,0,204.243000,87.702293
irr-PAST,DSS_tbl_IP,352,0.144205,0.222711,0.144205,0,154.000000,26.482955
DSS,*-3S,341,0.143867,0.065598,0.143867,0,62.940000,12.319883
MLU_Utts,DSS_tbl_S,360,0.143725,0.122376,0.143725,0,158.000000,42.386111
TD_Utts,Word_Errors,360,0.143598,0.136605,0.143598,0,202.000000,85.463889
Word_Errors,#utterances,360,0.143343,0.136688,0.143343,0,202.000000,85.458333
on,DSS_tbl_S,360,0.143125,0.172072,0.143125,0,50.000000,42.980556
det:art,DSS_tbl_NG,360,0.143069,0.111559,0.143069,0,179.000000,65.813889
TD_Words_Time,DSS_tbl_IR,352,0.142585,0.090242,0.142585,0,49.341000,4.547298
TD_Words_Time,*-PAST,352,0.142562,0.105811,0.142562,0,61.857000,10.552702
TD_Utts,TD_Words_Time,352,0.142305,0.144569,0.142305,0,204.243000,87.867065
TD_Words_Time,#utterances,352,0.142276,0.145399,0.142276,0,204.499000,87.861384
FREQ_types,IPSyn_Utts,352,0.142215,0.092194,0.142215,0,263.000000,101.755682
in,u-cop,360,0.141815,0.186703,0.141815,0,45.000000,6.661111
*-PRESP,DSS_tbl_S,360,0.141767,0.195166,0.141767,0,50.000000,29.444444
on,DSS_tbl_IP,360,0.141580,0.180026,0.141580,0,220.000000,41.497222
Total_Utts,Word_Errors,360,0.140777,0.135093,0.140777,0,202.000000,85.283333
irr-3S,Standard deviation,360,0.140572,0.051816,0.140572,0,25.223000,2.880125
*-PAST,#turns,360,-0.140504,-0.102836,0.140504,0,91.000000,11.350000
c-aux,DSS_tbl_S,360,0.140406,0.117674,0.140406,0,50.000000,41.772222
in,utterances/turns,360,0.140392,0.203371,0.140392,0,38.000000,6.928758
u-cop,Total_non_zero_mors,360,-0.140190,-0.159606,0.140190,0,38.000000,6.361111
Verbs_Utt,TD_Words_Time,352,0.140024,0.179209,0.140024,0,3.712000,1.144793
TD_Words_Time,#turns,352,-0.139290,-0.237056,0.139290,0,98.972000,9.500673
*-PL,irr-PAST,352,0.139221,0.110359,0.139221,0,148.000000,36.244318
IPSyn_Utts,DSS_tbl_PP,352,0.138570,0.092196,0.138570,0,122.000000,32.321023
*-PL,#turns,360,-0.138470,-0.135272,0.138470,0,89.000000,8.069444
c-cop,#turns,360,0.138023,0.120691,0.138023,0,85.000000,9.552778
MLU_Utts,MLU50_Words,360,0.136949,0.181614,0.136949,0,199.080000,82.539222
MLU_Utts,MLU50_Morphemes,360,0.135703,0.186683,0.135703,0,198.300000,81.926278
*-POSS,irr-3S,360,0.135326,0.228600,0.135326,0,28.000000,2.388889
Standard deviation,DSS_tbl_IR,360,0.135171,0.180719,0.135171,0,49.503000,4.560442
irr-3S,DSS_tbl_NG,360,-0.134589,-0.123286,0.134589,0,45.000000,10.594444
Total_Utts,DSS_tbl_S,360,0.134282,0.108201,0.134282,0,158.000000,42.858333
det:art,#turns,360,-0.133989,-0.121817,0.133989,0,174.000000,66.702778
MLU_Utts,Word_Errors,360,0.133925,0.122797,0.133925,0,202.000000,84.811111
Word_Errors,DSS_tbl_SV,360,-0.133671,-0.129105,0.133671,0,117.000000,28.680556
DSS_tbl_CNJ,DSS_tbl_NG,360,0.133656,0.113610,0.133656,0,343.000000,106.327778
Total_non_zero_mors,DSS_tbl_WHQ,360,0.133430,0.146157,0.133430,0,24.000000,8.788889
TD_Words_Time,DSS_tbl_MV,352,0.132702,0.136237,0.132702,0,211.857000,121.384111
VOCD_D_optimum_average,IPSyn_Utts,352,0.132631,0.092188,0.132631,0,38.920000,18.050398
#utterances,DSS_tbl_S,360,0.132254,0.106393,0.132254,0,158.000000,43.033333
TD_Utts,DSS_tbl_S,360,0.132197,0.106187,0.132197,0,158.000000,43.038889
DSS_tbl_IP,DSS_tbl_IR,360,0.131351,0.139182,0.131351,0,209.000000,41.072222
#turns,DSS_tbl_PP,360,-0.131110,-0.076214,0.131110,0,163.000000,65.930556
NDW_100,det:art,360,0.130588,0.078504,0.130588,0,134.000000,33.872222
*-POSS,u-cop,360,0.130544,0.104491,0.130544,0,41.000000,9.375000
on,Age_Month_approx,359,0.129986,0.180312,0.129986,0,117.100000,81.348468
in,u-aux,360,0.129889,0.187598,0.129889,0,44.000000,6.966667
irr-3S,DSS_tbl_S,360,0.129680,0.146356,0.129680,0,50.000000,44.513889
MLU_Morphemes,TD_Words_Time,352,0.129409,0.143853,0.129409,0,9.009000,4.917159
u-aux,c-cop,360,0.129380,0.080674,0.129380,0,49.000000,8.516667
Age(Month),retracing,360,0.128973,0.129198,0.128973,0,115.000000,71.038889
retracing,DSS_Utts,360,0.128921,0.220538,0.128921,0,50.000000,34.883333
c-cop,DSS_tbl_SV,360,0.128595,0.075997,0.128595,0,111.000000,27.800000
u-aux,DSS_tbl_NG,360,0.128429,0.125247,0.128429,0,43.000000,8.975000
words/turns,DSS_tbl_NG,360,0.128280,0.111299,0.128280,0,304.750000,64.602903
retracing,#turns,360,0.127948,0.099690,0.127948,0,91.000000,10.027778
irr-PAST,DSS_tbl_WHQ,352,0.127694,0.119674,0.127694,0,144.000000,39.125000
det:art,DSS_tbl_IP,360,0.127239,0.094301,0.127239,0,151.000000,39.477778
retracing,Age_Month_approx,359,0.127112,0.128089,0.127112,0,115.200000,71.195265
DSS_Utts,c-cop,360,0.126406,0.158873,0.126406,0,50.000000,43.413889
Total_non_zero_mors,utterances/turns,360,0.126006,0.127612,0.126006,0,28.500000,4.995419
TD_Utts_Time,*-PL,352,-0.125891,-0.184241,0.125891,0,29.673000,8.936105
TD_Time_(secs),Word_Errors,360,0.125846,0.101363,0.125846,0,681.000000,268.536111
DSS_Utts,DSS_tbl_NG,360,0.125431,0.146466,0.125431,0,50.000000,37.194444
words/turns,DSS_tbl_IR,360,0.125278,0.086519,0.125278,0,325.750000,71.274953
in,DSS_tbl_score,360,0.125083,0.210710,0.125083,0,39.940000,4.708639
TD_Words_Time,*-3S,352,0.124849,0.082770,0.124849,0,70.296000,9.700702
TD_Words_Time,words/utterances,352,0.124332,0.145097,0.124332,0,8.140000,4.313889
retracing,DSS_tbl_S,360,0.123458,0.054783,0.123458,0,50.000000,33.047222
on,DSS_tbl_PP,360,0.122508,0.116722,0.122508,0,168.000000,72.652778
MLU_Words,TD_Words_Time,352,0.122494,0.141524,0.122494,0,8.140000,4.324009
irr-3S,DSS_tbl_TOT,360,0.122445,0.063574,0.122445,0,848.000000,459.536111
Total_Utts,MLU50_Words,360,0.121881,0.166505,0.121881,0,199.080000,83.011444
Word_Errors,*-PAST,360,-0.121572,0.017330,0.121572,0,63.000000,10.888889
MLU_Utts,DSS_Utts,360,0.121558,0.193569,0.121558,0,157.000000,40.883333
*-PL,DSS_tbl_warning_50,360,-0.121504,-0.170541,0.121504,0,30.000000,9.050000
#turns,DSS_tbl_SV,360,-0.121437,-0.191420,0.121437,0,109.000000,24.297222
TD_Words_Time,Standard deviation,352,0.120745,0.102318,0.120745,0,2.820000,0.788443
DSS_tbl_S,DSS_tbl_WHQ,360,0.120531,0.122073,0.120531,0,50.000000,42.250000
MLU_Utts,Verbs_Utt,360,0.120094,0.116225,0.120094,0,205.604000,88.015600
Total_Utts,MLU50_Morphemes,360,0.120066,0.170877,0.120066,0,198.300000,82.398500
in,DSS_tbl_S,360,-0.119758,0.039742,0.119758,0,50.000000,41.905556
IPSyn_Total,Total_non_zero_mors,351,0.119322,0.030691,0.119322,0,65.000000,46.458689
Word_Errors,*-PL,360,-0.118650,-0.101760,0.118650,0,43.000000,7.619444
DSS_Utts,*-POSS,360,0.118618,0.187900,0.118618,0,50.000000,47.377778
repetition,DSS_tbl_CNJ,360,0.118363,0.184119,0.118363,0,347.000000,105.241667
*-POSS,u-aux,360,0.118198,0.147258,0.118198,0,42.000000,9.786111
TD_Words_Time,c-cop,352,0.118010,0.066344,0.118010,0,53.296000,4.184247
DSS_Utts,*-3S,360,0.117904,0.199139,0.117904,0,50.000000,39.158333
DSS_Utts,#turns,360,-0.117440,-0.077011,0.117440,0,85.000000,38.027778
TD_Words_Time,DSS_tbl_IP,352,0.117319,0.092698,0.117319,0,220.016000,43.492963
MLU50_Words,#utterances,360,0.116965,0.163575,0.116965,0,199.680000,83.186444
MLU50_Words,TD_Utts,360,0.116923,0.163131,0.116923,0,199.080000,83.192000
*-POSS,DSS_tbl_warning_50,360,-0.115362,-0.154309,0.115362,0,11.000000,1.002778
MLU50_Morphemes,in,360,0.115320,0.179512,0.115320,0,39.880000,3.195389
MLU50_Morphemes,#utterances,360,0.114927,0.167960,0.114927,0,198.940000,82.573500
MLU50_Morphemes,TD_Utts,360,0.114919,0.167675,0.114919,0,198.300000,82.579056
irr-PAST,*-POSS,352,0.114695,0.037196,0.114695,0,168.000000,41.980114
DSS_tbl_IR,DSS_tbl_PP,360,0.114440,0.121820,0.114440,0,167.000000,72.083333
NDW_100,repetition,360,-0.114343,-0.082449,0.114343,0,165.000000,38.444444
TD_Time_(secs),DSS_tbl_IR,360,0.114000,0.212160,0.114000,0,705.000000,268.450000
TD_Words_Time,DSS_tbl_NG,352,0.113401,0.122493,0.113401,0,42.857000,9.951486
det:art,DSS_tbl_WHQ,360,0.113183,0.165606,0.113183,0,180.000000,72.322222
DSS_Utts,irr-3S,360,0.113062,0.173228,0.113062,0,50.000000,46.016667
IPSyn_Utts,*-PL,352,-0.112962,-0.085845,0.112962,0,50.000000,40.721591
on,DSS_tbl_SV,360,0.112875,0.128169,0.112875,0,115.000000,28.469444
IPSyn_Utts,DSS_tbl_CNJ,352,0.112828,0.090090,0.112828,0,304.000000,73.147727
MLU_Words,IPSyn_Utts,352,0.112506,0.087460,0.112506,0,47.458000,43.304750
on,*-3S,360,0.112422,0.090742,0.112422,0,61.000000,9.897222
*-3S,u-aux,360,-0.112321,-0.058767,0.112321,0,66.000000,14.077778
irr-3S,DSS_tbl_score,360,0.111766,0.057801,0.111766,0,19.700000,7.528194
repetition,*-3S,360,-0.111655,0.000297,0.111655,0,205.000000,16.522222
TD_Utts_Time,*-3S,352,-0.111643,-0.051827,0.111643,0,72.690000,9.855616
FREQ_types,Word_Errors,360,-0.111550,-0.114732,0.111550,0,311.000000,145.863889
NDW_100,u-cop,360,0.111533,0.128236,0.111533,0,59.000000,39.550000
Total_Utts,DSS_Utts,360,0.111288,0.183482,0.111288,0,157.000000,41.355556
IPSyn_Utts,words/utterances,352,0.111223,0.086935,0.111223,0,47.479000,43.314989
DSS_Utts,in,360,-0.110977,0.075823,0.110977,0,50.000000,43.636111
MLU_Morphemes,IPSyn_Utts,352,0.110630,0.088511,0.110630,0,47.278000,42.710577
TD_Words_Time,DSS_tbl_WHQ,352,0.110561,0.105757,0.110561,0,34.777000,4.488577
Word_Errors,DSS_tbl_PP,360,-0.110478,0.038001,0.110478,0,170.000000,72.319444
repetition,Standard deviation,360,0.109440,0.113464,0.109440,0,203.140000,10.728231
DSS_Utts,DSS_tbl_IR,360,0.109210,0.150804,0.109210,0,50.000000,43.947222
utterances/turns,DSS_tbl_IP,360,0.108325,0.132848,0.108325,0,211.429000,34.624164
repetition,DSS_tbl_warning_50,360,-0.108281,-0.186444,0.108281,0,206.000000,13.172222
retracing,DSS_tbl_SV,360,0.108163,0.137637,0.108163,0,101.000000,20.786111
TD_Utts,DSS_Utts,360,0.107937,0.182173,0.107937,0,157.000000,41.536111
DSS_Utts,#utterances,360,0.107878,0.182060,0.107878,0,157.000000,41.530556
DSS_Utts,c-aux,360,0.106924,0.135821,0.106924,0,50.000000,43.275000
NDW_100,*-3S,360,0.106884,0.039472,0.106884,0,66.000000,40.438889
TD_Time_(secs),*-3S,360,0.106345,0.141972,0.106345,0,704.000000,263.105556
Total_Utts,Verbs_Utt,360,0.106272,0.102017,0.106272,0,205.604000,88.487822
IPSyn_Utts,DSS_tbl_score,352,0.105567,0.089563,0.105567,0,46.250000,40.630625
DSS_Utts,DSS_tbl_WHQ,360,0.105408,0.135051,0.105408,0,50.000000,43.797222
Word_Errors,Age_Month_approx,359,-0.105281,-0.212714,0.105281,0,119.200000,80.799721
TD_Words_Time,irr-3S,352,0.105271,0.104202,0.105271,0,26.025000,2.652611
*-POSS,c-aux,360,0.105234,0.128072,0.105234,0,43.000000,4.969444
IPSyn_Utts,Total_non_zero_mors,352,0.104129,0.087797,0.104129,0,44.000000,37.977273
MLU50_Words,in,360,0.104059,0.178969,0.104059,0,40.940000,2.819222
MLU_Morphemes,in,360,0.104012,0.163863,0.104012,0,39.565000,3.168686
MLU_Morphemes,c-aux,360,0.103636,0.013684,0.103636,0,33.505000,6.660253
Word_Errors,*-POSS,360,-0.103195,-0.107374,0.103195,0,45.000000,4.294444
u-aux,#turns,360,-0.102820,0.035204,0.102820,0,92.000000,9.208333
Verbs_Utt,#utterances,360,0.102589,0.100074,0.102589,0,205.728000,88.662822
Verbs_Utt,TD_Utts,360,0.102458,0.099242,0.102458,0,205.604000,88.668378
u-cop,DSS_tbl_WHQ,360,0.101933,0.108243,0.101933,0,41.000000,8.294444
#turns,DSS_tbl_warning_50,360,0.101842,0.082108,0.101842,0,102.000000,12.013889
TD_Time_(secs),DSS_tbl_PP,360,0.100751,0.074411,0.100751,0,662.000000,199.400000
Age(Month),Word_Errors,360,-0.100540,-0.213721,0.100540,0,119.000000,80.600000
u-cop,DSS_tbl_SV,360,-0.100470,-0.035960,0.100470,0,119.000000,23.350000
TD_Words_Time,det:art,352,0.099887,0.082599,0.099887,0,177.155000,76.250588
MLU50_Morphemes,IPSyn_Utts,352,0.099673,0.087462,0.099673,0,47.160000,42.640000
Age(Month),repetition,360,-0.099565,-0.078653,0.099565,0,145.000000,72.975000
IPSyn_Utts,Age_Month_approx,351,0.099190,0.092319,0.099190,0,69.833333,35.817189
MLU50_Words,IPSyn_Utts,352,0.099162,0.086412,0.099162,0,47.400000,43.256420
#turns,DSS_tbl_IP,360,-0.099160,-0.107101,0.099160,0,216.000000,35.847222
Age_Month_approx,DSS_tbl_WHQ,359,0.098909,0.153349,0.098909,0,118.400000,80.627019
DSS_tbl_SV,DSS_tbl_WHQ,360,0.098854,0.125652,0.098854,0,119.000000,27.888889
*-PL,DSS_tbl_NG,360,0.098501,0.118262,0.098501,0,35.000000,8.291667
irr-3S,DSS_tbl_warning_50,360,-0.098387,-0.129162,0.098387,0,28.000000,2.352778
IPSyn_Utts,DSS_tbl_IP,352,0.097804,0.092207,0.097804,0,173.000000,17.863636
Age(Month),DSS_tbl_WHQ,360,0.097708,0.151359,0.097708,0,118.000000,80.430556
repetition,Age_Month_approx,359,-0.097213,-0.073163,0.097213,0,144.633333,73.114299
Age(Month),IPSyn_Utts,352,0.097080,0.091679,0.097080,0,70.000000,35.863636
Total_non_zero_mors,DSS_tbl_IP,360,0.097073,0.022852,0.097073,0,212.000000,33.605556
in,*-POSS,360,0.096792,0.173301,0.096792,0,46.000000,4.275000
c-cop,DSS_tbl_WHQ,360,0.096530,0.106069,0.096530,0,50.000000,5.833333
in,words/utterances,360,0.096393,0.164824,0.096393,0,40.464000,2.804411
MLU_Words,in,360,0.096331,0.163739,0.096331,0,40.464000,2.808883
in,DSS_tbl_NG,360,0.094995,0.126476,0.094995,0,46.000000,8.675000
Word_Errors,c-cop,360,0.094943,0.076431,0.094943,0,50.000000,5.375000
*-POSS,*-3S,360,0.094743,0.181947,0.094743,0,69.000000,9.575000
TD_Words_Time,c-aux,352,0.094509,0.061795,0.094509,0,40.864000,4.847423
irr-3S,DSS_tbl_MV,360,-0.094430,-0.171221,0.094430,0,214.000000,120.425000
c-cop,DSS_tbl_S,360,0.094391,0.031010,0.094391,0,50.000000,41.905556
Word_Errors,DSS_tbl_CNJ,360,-0.093753,-0.071416,0.093753,0,354.000000,113.266667
irr-PAST,DSS_tbl_IR,352,0.093499,0.143609,0.093499,0,172.000000,39.355114
*-3S,DSS_tbl_warning_50,360,-0.092926,-0.141573,0.092926,0,73.000000,9.766667
Word_Errors,DSS_tbl_NG,360,-0.092900,-0.050311,0.092900,0,44.000000,10.327778
NDW_100,TD_Utts_Time,352,-0.092879,-0.026603,0.092879,0,65.691000,49.756111
MLU50_Morphemes,c-aux,360,0.092717,0.011425,0.092717,0,33.420000,6.703278
retracing,DSS_tbl_IP,360,0.092381,0.119837,0.092381,0,209.000000,31.969444
NDW_100,DSS_tbl_SV,360,0.092333,0.141283,0.092333,0,84.000000,21.061111
on,DSS_tbl_warning_50,360,-0.092237,-0.086206,0.092237,0,18.000000,3.830556
in,#turns,360,0.092220,0.007142,0.092220,0,86.000000,7.936111
TD_Words_Time,DSS_tbl_CNJ,352,0.091564,0.087281,0.091564,0,351.446000,116.142634
*-PRESP,#turns,360,-0.091195,-0.034191,0.091195,0,85.000000,13.841667
irr-PAST,DSS_tbl_SV,352,-0.090818,-0.041678,0.090818,0,142.000000,29.482955
irr-3S,u-aux,360,0.090750,0.001355,0.090750,0,39.000000,9.358333
in,DSS_tbl_CNJ,360,0.089884,0.189953,0.089884,0,344.000000,112.752778
TD_Words_Time,DSS_tbl_SV,352,0.089331,0.095733,0.089331,0,116.987000,30.326821
IPSyn_Total,irr-3S,351,-0.088916,-0.119805,0.088916,0,77.000000,56.094017
repetition,*-PAST,360,0.088779,0.113218,0.088779,0,202.000000,11.291667
*-PRESP,u-cop,360,0.087836,0.137891,0.087836,0,70.000000,11.416667
c-cop,Standard deviation,360,0.087621,0.026566,0.087621,0,51.619000,4.190958
TD_Time_(secs),IPSyn_Utts,352,0.087227,0.091139,0.087227,0,657.000000,229.068182
c-cop,DSS_tbl_TOT,360,0.087185,0.047516,0.087185,0,847.000000,456.888889
repetition,DSS_tbl_TOT,360,0.085634,0.109992,0.085634,0,845.000000,448.666667
DSS_Utts,utterances/turns,360,0.085004,0.169031,0.085004,0,48.789000,37.727931
repetition,u-aux,360,0.084598,0.213849,0.084598,0,205.000000,9.900000
DSS_tbl_warning_50,DSS_tbl_IR,360,-0.084063,-0.118333,0.084063,0,52.000000,4.438889
DSS_tbl_warning_50,DSS_tbl_WHQ,360,-0.084042,-0.099161,0.084042,0,37.000000,4.611111
utterances/turns,DSS_tbl_NG,360,0.083492,0.081451,0.083492,0,41.000000,8.662914
*-POSS,DSS_tbl_SV,360,0.083271,0.113959,0.083271,0,115.000000,31.347222
#turns,DSS_tbl_WHQ,360,0.082807,0.015857,0.082807,0,85.000000,9.952778
repetition,c-cop,360,0.081596,0.168915,0.081596,0,205.000000,10.661111
words/turns,DSS_tbl_WHQ,360,0.081100,0.131675,0.081100,0,319.750000,71.169642
retracing,DSS_tbl_PP,360,0.080813,0.076014,0.080813,0,157.000000,62.875000
TD_Utts_Time,DSS_tbl_IR,352,0.080791,0.045439,0.080791,0,51.500000,4.490384
on,DSS_tbl_WHQ,360,0.080748,0.114259,0.080748,0,30.000000,4.797222
TD_Words,IPSyn_Utts,352,0.080684,0.089562,0.080684,0,1838.000000,600.298295
DSS,irr-3S,341,0.079938,0.014523,0.079938,0,19.700000,7.583695
repetition,*-POSS,360,0.079823,0.132316,0.079823,0,206.000000,12.369444
Verbs_Utt,c-aux,360,0.079820,0.014856,0.079820,0,41.468000,4.767150
*-PRESP,irr-PAST,352,-0.079677,-0.004608,0.079677,0,133.000000,34.500000
c-cop,DSS_tbl_warning_50,360,-0.079082,-0.101465,0.079082,0,56.000000,4.977778
Total_non_zero_mors,DSS_tbl_PP,360,0.078901,0.025685,0.078901,0,159.000000,64.761111
FREQ_tokens,IPSyn_Utts,352,0.078827,0.090613,0.078827,0,1671.000000,570.750000
IPSyn_Utts,mor_Words,352,0.078827,0.090613,0.078827,0,1671.000000,570.750000
DSS_tbl_CNJ,DSS_tbl_WHQ,360,0.078792,0.125348,0.078792,0,346.000000,113.091667
IPSyn_Utts,#words,352,0.077982,0.089562,0.077982,0,1635.000000,553.829545
IPSyn_Utts,u-cop,352,0.077220,0.089682,0.077220,0,50.000000,39.803977
*-PAST,DSS_tbl_IR,360,0.077033,0.141629,0.077033,0,65.000000,10.391667
TD_Words_Time,*-PRESP,352,0.076780,0.038283,0.076780,0,85.243000,16.703412
repetition,det:art,360,0.076255,0.221891,0.076255,0,170.000000,65.722222
MLU_Utts,MLU_Words,360,0.075994,0.146713,0.075994,0,199.266000,82.584183
VOCD_D_optimum_average,DSS_tbl_SV,360,0.075669,0.140172,0.075669,0,97.520000,14.007111
Word_Errors,c-aux,360,-0.075584,-0.011492,0.075584,0,44.000000,6.486111
MLU_Utts,words/utterances,360,0.074648,0.144884,0.074648,0,199.266000,82.595239
repetition,DSS_tbl_IR,360,0.074278,0.084510,0.074278,0,200.000000,11.500000
in,DSS_tbl_warning_50,360,0.073394,-0.096601,0.073394,0,45.000000,5.072222
TD_Words_Time,on,352,0.073202,0.112119,0.073202,0,15.243000,2.036406
repetition,DSS_Utts,360,-0.073130,0.113275,0.073130,0,156.000000,37.580556
repetition,DSS_tbl_IP,360,0.072990,0.056708,0.072990,0,210.000000,34.605556
c-cop,DSS_tbl_score,360,0.072896,0.039662,0.072896,0,45.940000,6.627472
u-aux,DSS_tbl_WHQ,360,0.072431,0.116585,0.072431,0,43.000000,8.805556
u-cop,DSS_tbl_IP,360,0.072339,0.155052,0.072339,0,212.000000,35.416667
on,DSS_tbl_NG,360,0.072000,0.056739,0.072000,0,42.000000,9.216667
DSS_tbl_IR,DSS_tbl_S,360,0.071956,-0.032896,0.071956,0,50.000000,42.450000
IPSyn_Utts,irr-PAST,352,0.071847,0.080903,0.071847,0,122.000000,24.778409
MLU_Utts,MLU_Morphemes,360,0.071636,0.148237,0.071636,0,198.473000,81.992875
DSS_Utts,on,360,0.071203,0.091551,0.071203,0,50.000000,44.622222
repetition,DSS_tbl_score,360,0.071040,0.107899,0.071040,0,198.260000,8.715028
Word_Errors,DSS_tbl_IP,360,-0.071035,0.005918,0.071035,0,222.000000,41.186111
Word_Errors,*-PRESP,360,-0.070709,-0.077752,0.070709,0,83.000000,15.569444
MLU_Utts,Age_Month_approx,359,0.069971,0.061037,0.069971,0,143.333333,25.684030
*-PL,DSS_tbl_IR,360,0.069792,0.087754,0.069792,0,42.000000,7.511111
in,DSS_tbl_TOT,360,0.069549,0.211829,0.069549,0,842.000000,456.761111
retracing,*-3S,360,0.069508,0.159125,0.069508,0,60.000000,14.558333
Verbs_Utt,c-cop,360,0.069301,-0.011723,0.069301,0,54.469000,4.371511
TD_Utts_Time,c-cop,352,0.069224,0.105760,0.069224,0,55.690000,4.886537
TD_Words_Time,repetition,352,-0.069098,-0.038709,0.069098,0,204.303000,10.821105
VOCD_D_optimum_average,in,360,0.068016,0.123485,0.068016,0,64.010000,27.421222
IPSyn_Utts,u-aux,352,0.066635,0.087845,0.066635,0,50.000000,39.073864
NDW_100,c-aux,360,-0.066456,-0.073114,0.066456,0,66.000000,44.750000
u-aux,DSS_tbl_IP,360,0.066214,0.115921,0.066214,0,217.000000,35.144444
*-POSS,DSS_tbl_IR,360,0.065981,0.089917,0.065981,0,52.000000,4.441667
retracing,IPSyn_Utts,352,0.065961,0.086748,0.065961,0,50.000000,35.997159
irr-3S,#turns,360,-0.065642,-0.003925,0.065642,0,99.000000,10.516667
Age_Month_approx,DSS_tbl_PP,359,0.065472,0.043527,0.065472,0,98.933333,29.251161
irr-3S,DSS_tbl_IR,360,0.064627,0.083916,0.064627,0,52.000000,4.830556
*-PRESP,DSS_tbl_IP,360,0.064524,0.035046,0.064524,0,218.000000,29.811111
*-PAST,DSS_tbl_SV,360,0.064152,0.130241,0.064152,0,116.000000,21.458333
in,c-aux,360,0.063937,0.115039,0.063937,0,46.000000,5.772222
*-POSS,DSS_tbl_IP,360,0.063892,0.063925,0.063892,0,221.000000,44.380556
TD_Words_Time,DSS_tbl_warning_50,352,-0.063632,-0.068532,0.063632,0,4.722000,2.337480
*-PRESP,DSS_tbl_WHQ,360,0.063337,0.128420,0.063337,0,84.000000,15.277778
IPSyn_Utts,DSS_tbl_NG,352,0.062938,0.077651,0.062938,0,50.000000,38.437500
IPSyn_Total,c-cop,351,-0.062416,-0.113508,0.062416,0,75.000000,53.396011
in,Total_non_zero_mors,360,0.062389,0.201066,0.062389,0,38.000000,7.077778
Age(Month),DSS_tbl_PP,360,0.062301,0.042227,0.062301,0,99.000000,29.397222
TD_Utts_Time,irr-3S,352,-0.062287,-0.014735,0.062287,0,27.714000,2.354713
NDW_100,irr-3S,360,0.061835,0.005336,0.061835,0,66.000000,47.491667
Total_Utts,MLU_Words,360,0.061421,0.131592,0.061421,0,199.785000,83.056406
c-cop,DSS_tbl_IR,360,0.061279,0.152602,0.061279,0,54.000000,5.822222
Verbs_Utt,DSS_tbl_IR,360,0.061178,0.060439,0.061178,0,50.975000,4.373833
Word_Errors,Total_non_zero_mors,360,0.060969,0.024059,0.060969,0,33.000000,8.736111
TD_Utts_Time,DSS_tbl_PP,352,-0.060948,0.072212,0.060948,0,171.675000,76.341338
VOCD_D_optimum_average,TD_Utts_Time,352,-0.060798,-0.023409,0.060798,0,70.454000,32.339861
Age(Month),MLU_Utts,360,0.060370,0.054873,0.060370,0,143.000000,25.916667
Total_Utts,words/utterances,360,0.059958,0.129673,0.059958,0,199.831000,83.067461
c-cop,DSS_tbl_NG,360,-0.059605,0.003792,0.059605,0,56.000000,10.230556
Total_Utts,Age_Month_approx,359,0.058859,0.046623,0.058859,0,144.333333,25.954596
MLU_Utts,DSS_tbl_SV,360,0.058846,0.093837,0.058846,0,182.000000,57.391667
*-PAST,Total_non_zero_mors,360,-0.058518,-0.236291,0.058518,0,51.000000,8.369444
IPSyn_Utts,Standard deviation,352,0.058329,0.065398,0.058329,0,48.939000,47.010741
u-aux,DSS_tbl_PP,360,0.058239,0.031609,0.058239,0,149.000000,66.077778
Word_Errors,irr-3S,360,-0.058196,-0.063282,0.058196,0,45.000000,4.900000
